pnl_pct,exit_reason,days_held,pattern,symbol,entry_price,exit_price,sl_price,t1_price,in_opt_sample
3.865781983502159,WIN_T1,14,Falling Wedge,OTIS,75.23214826444973,78.29092339438736,73.02381122256271,78.29092339438736,True
-4.025790330652332,LOSS,7,Ascending Triangle,PHM,49.54228582977103,47.64690184891151,47.64690184891151,52.52094313439923,True
5.437672789806238,WIN_T1,30,Ascending Triangle,IQV,263.8500061035156,278.7250061035156,254.59500885009766,278.7250061035156,True
-2.790415755640358,LOSS,43,Inverse Head & Shoulders,GOOG,142.320818415527,138.63411751173487,138.63411751173487,148.47114683112687,False
-2.6752359083850097,LOSS,8,Inverse Head & Shoulders,CTSH,72.75817352785363,70.95723709040712,70.95723709040712,75.61057989854814,True
6.008425692275588,WIN_T1,7,Falling Wedge,RVTY,174.5638805185491,185.40154932609596,166.49517986824898,185.40154932609596,False
5.032374894913687,WIN_T1,3,Falling Wedge,DHR,264.1675108231549,277.98974533998404,254.7764698232205,277.98974533998404,True
-0.4284895748478448,LOSS,3,Falling Wedge,PNR,71.01892607843621,70.85665523617809,70.85665523617809,76.1853017745947,False
-3.290294453577637,LOSS,8,Inverse Head & Shoulders,CDW,180.8689405595208,175.2795577211653,175.2795577211653,190.89232352116375,False
2.692848835963342,WIN_T1,3,Inverse Head & Shoulders,PG,128.44430029529804,132.15999974125182,126.27216909425869,132.15999974125182,False
-0.5875862103007474,LOSS,7,Falling Wedge,ES,69.43883145696682,69.16969612164564,69.16969612164564,73.13248126763983,False
-0.4139741284624401,LOSS,1,Falling Wedge,FDX,178.7895787106065,178.4070152677788,178.4070152677788,194.993756133186,True
-1.764046757758829,LOSS,7,Falling Wedge,HSY,158.9003453371963,156.4150696378823,156.4150696378823,165.2240212389702,True
7.204689289394888,WIN_T1,13,Inverse Head & Shoulders,LEN,95.75821454268151,102.84881279863923,92.1051263873191,102.84881279863923,True
-3.584494552034603,LOSS,7,Inverse Head & Shoulders,LII,303.0483533836034,292.79169837330477,292.79169837330477,317.30607518721126,False
17.16158498528539,WIN_T1,3,Falling Wedge,MRNA,277.739990234375,325.96005467703935,260.47605245041177,325.96005467703935,False
-4.746522672875335,LOSS,13,Inverse Head & Shoulders,MPWR,517.7388020679938,494.1996900456993,494.1996900456993,554.9838630123076,False
4.38138555053312,WIN_T1,3,Channel Breakout,HRL,35.31273535673144,36.93054791186273,34.48774629623061,36.93054791186273,False
4.900558784734059,WIN_T1,6,Falling Wedge,NEE,74.4122403598068,78.20768042239635,73.56021700930742,78.20768042239635,False
6.547396712140646,WIN_T1,7,Inverse Head & Shoulders,NXPI,193.14060115509253,206.17256372723992,185.18554760631852,206.17256372723992,False
-2.594801112746907,LOSS,2,Falling Wedge,PKG,115.8103499977094,113.03692244728816,113.03692244728816,119.26316422561193,False
3.6302983909375954,WIN_T1,8,Falling Wedge,PGR,85.71936932434124,89.00267694829334,83.20463625115153,89.00267694829334,True
6.192489830750331,WIN_T1,16,Falling Wedge,PNW,52.93271856087095,56.31643721201432,52.329837301885874,56.31643721201432,False
3.449829400097059,WIN_T1,9,Falling Wedge,SRE,53.64105191755801,55.59885880096637,51.99957826387048,55.59885880096637,False
-2.0802463319021576,TIME_EXIT,44,Falling Wedge,PYPL,175.0842048919793,171.7921905517578,170.8458165963449,198.4656505523797,False
-2.012664397874258,LOSS,42,Falling Wedge,EVRG,54.176590986578304,53.194551209782645,53.194551209782645,57.74515446231787,True
2.558130987508231,WIN_T1,6,Double Bottom,WEC,78.077396439687,80.23087330512966,75.70638288139921,80.23087330512966,False
7.095524605112501,WIN_T1,6,Falling Wedge,OMC,56.37394191687255,60.48671672028982,55.71178496972624,60.48671672028982,False
6.798141734949491,WIN_T1,3,Falling Wedge,NOC,322.5434431027165,345.11549040783075,320.5734547208201,345.11549040783075,False
4.482951999233014,WIN_T1,1,Falling Wedge,ORLY,43.27750062583977,45.304165206615615,42.98973043431015,45.304165206615615,True
-2.2934343928787446,LOSS,2,Falling Wedge,ALL,97.50472853599727,95.46353101414165,95.46353101414165,102.60950707480386,False
-2.6259265562363745,LOSS,13,Falling Wedge,CBOE,123.44146887123226,120.44686949647678,120.44686949647678,127.92573747478505,False
-5.086102049736836,LOSS,1,Falling Wedge,CMCSA,40.96539884532843,38.96378765266397,38.96378765266397,43.48913873542095,False
-3.5180715496280794,LOSS,6,Falling Wedge,DELL,52.387037853793046,50.64879845507345,50.64879845507345,55.300038900812766,False
5.516799686050016,WIN_T1,6,Inverse Head & Shoulders,CCI,148.69638079521678,157.19705502568547,143.3674171180002,157.19705502568547,True
7.332248828180597,WIN_T1,1,Falling Wedge,FISV,96.3223422385892,103.57758073313144,94.16954657917721,103.57758073313144,True
6.724936992769548,WIN_T1,1,Falling Wedge,IBM,96.24446493351944,102.90933348919384,95.28705189791629,102.90933348919384,True
-1.1561671442460326,LOSS,9,Falling Wedge,LHX,193.2260974005003,191.37853294304787,191.37853294304787,202.13145420070643,False
3.224343871346817,WIN_T1,2,Falling Wedge,ES,70.14867503387308,72.5508068882265,68.31882199538381,72.5508068882265,False
8.522717628321688,WIN_T1,2,Falling Wedge,STX,89.76331559989896,97.59311615349738,88.60095819985695,97.59311615349738,True
7.967326529345329,WIN_T1,1,Falling Wedge,UBER,36.66163347205334,39.6559087887077,34.0732742348496,39.6559087887077,False
3.283513207021266,WIN_T1,14,Double Bottom,XEL,57.540046928369854,59.54446206244585,55.88010789126856,59.54446206244585,False
6.978651842923543,WIN_T1,7,Falling Wedge,NEM,49.92429858877714,53.508190169487044,47.58412481270557,53.508190169487044,False
7.501690439338153,WIN_T1,24,Falling Wedge,AMCR,47.25866999224479,50.89838646079588,47.414835740826994,50.89838646079588,False
-1.1351939178449315,LOSS,20,Falling Wedge,WTW,215.3157252103504,213.3021056440195,213.3021056440195,226.82776909670588,True
5.459396070644444,WIN_T1,2,Ascending Triangle,MCK,222.8921514581564,235.50650111955417,214.1488678215993,235.50650111955417,True
6.84957033083573,WIN_T1,6,Falling Wedge,WAT,342.4347047595068,366.57488010871793,338.67210517914754,366.57488010871793,True
2.9241249444444337,WIN_T1,2,Double Bottom,HSY,162.80100714141068,167.88711401532225,158.61328941048936,167.88711401532225,True
4.277272817303682,WIN_T1,2,Double Bottom,AZO,1941.3599853515625,2028.2799682617188,1853.8671308244977,2028.2799682617188,False
8.81220881637505,WIN_T1,8,Falling Wedge,BIIB,234.14217686664645,255.24355877307482,222.12359987310055,255.24355877307482,False
7.304266210942743,WIN_T1,1,Falling Wedge,BKNG,85.63329925913526,92.05945000075403,80.04017349376218,92.05945000075403,False
0.5743564075784127,LOSS,17,Falling Wedge,BR,157.2974767531523,158.5155198433495,158.5155198433495,172.09697242830285,True
27.533654436873036,WIN_T1,23,Falling Wedge,CCL,17.844159362619216,22.792996857412955,17.39946404778091,22.792996857412955,False
8.841990640050737,WIN_T1,2,Falling Wedge,CPAY,206.39911766232888,225.06170656250396,194.69056716322143,225.06170656250396,False
-1.2149759821764923,LOSS,15,Falling Wedge,CRWD,45.95673761488515,45.490287765902195,45.490287765902195,54.613395219632814,True
